"Loc" "Lat" "Lon"
3679 48.7283782958984 -111.210998535156
3719 31.5451602935791 -109.781700134277
3720 31.8235893249512 -109.793899536133
3721 32.1024017333984 -109.806198120117
3722 32.381591796875 -109.818603515625
3723 32.6611404418945 -109.831100463867
3724 32.9410591125488 -109.843803405762
3725 33.2213401794434 -109.856498718262
3726 33.5019798278809 -109.869400024414
3727 33.782958984375 -109.882400512695
3728 34.0643005371094 -109.895500183105
3729 34.3459815979004 -109.908699035645
3730 34.6279907226562 -109.921997070312
3731 34.9103393554688 -109.935501098633
3732 35.1930084228516 -109.949096679688
3733 35.4760093688965 -109.962799072266
3734 35.7593193054199 -109.976699829102
3735 36.0429382324219 -109.990600585938
3736 36.3268699645996 -110.004699707031
3737 36.6110992431641 -110.018997192383
3738 36.8956298828125 -110.033401489258
3739 37.1804504394531 -110.047897338867
3740 37.4655609130859 -110.0625
3741 37.7509384155273 -110.077301025391
3742 38.0365905761719 -110.092300415039
3743 38.3225288391113 -110.107299804688
3744 38.6087188720703 -110.122596740723
3745 38.8951683044434 -110.138000488281
3746 39.1818695068359 -110.153503417969
3747 39.4688110351562 -110.16919708252
3748 39.7560005187988 -110.184997558594
3749 40.0434188842773 -110.200996398926
3750 40.3310699462891 -110.21720123291
3751 40.6189384460449 -110.233497619629
3752 40.9070281982422 -110.25
3753 41.1953392028809 -110.266700744629
3754 41.4838409423828 -110.283500671387
3755 41.7725410461426 -110.300498962402
3756 42.0614395141602 -110.31770324707
3757 42.3505096435547 -110.335098266602
3758 42.6397705078125 -110.352600097656
3759 42.9292106628418 -110.370399475098
3760 43.2188110351562 -110.388298034668
3761 43.5085716247559 -110.406402587891
3762 43.7984809875488 -110.424697875977
3763 44.0885391235352 -110.443199157715
3764 44.3787384033203 -110.461898803711
3765 44.6690788269043 -110.480903625488
3766 44.9595413208008 -110.5
3767 45.2501106262207 -110.519302368164
3768 45.5408096313477 -110.538902282715
3769 45.8316116333008 -110.558601379395
3770 46.1225090026855 -110.578598022461
3771 46.4135093688965 -110.59880065918
3772 46.70458984375 -110.619300842285
3773 46.9957389831543 -110.63990020752
3774 47.286979675293 -110.66089630127
3775 47.5782699584961 -110.681999206543
3776 47.8696212768555 -110.703399658203
3777 48.161018371582 -110.72509765625
3778 48.4524612426758 -110.747001647949
3779 48.7439384460449 -110.769096374512
3819 31.55491065979 -109.455101013184
3820 31.8334007263184 -109.465896606445
3821 32.1122589111328 -109.47679901123
3822 32.3914985656738 -109.487701416016
3823 32.6711082458496 -109.498802185059
3824 32.9510917663574 -109.51000213623
3825 33.2314300537109 -109.521202087402
3826 33.5121192932129 -109.532600402832
3827 33.7931709289551 -109.543998718262
3828 34.0745697021484 -109.555603027344
3829 34.3563003540039 -109.56729888916
3830 34.638370513916 -109.5791015625
3831 34.9207801818848 -109.591003417969
3832 35.2035102844238 -109.602897644043
3833 35.4865684509277 -109.615097045898
3834 35.7699508666992 -109.627296447754
3835 36.0536308288574 -109.639602661133
3836 36.3376197814941 -109.652099609375
3837 36.6219100952148 -109.664596557617
3838 36.9065093994141 -109.677299499512
3839 37.1913909912109 -109.690101623535
3840 37.4765586853027 -109.703102111816
3841 37.7620010375977 -109.716102600098
3842 38.0477294921875 -109.729301452637
3843 38.3337211608887 -109.742599487305
3844 38.6199798583984 -109.756103515625
3845 38.9064903259277 -109.76969909668
3846 39.1932601928711 -109.783401489258
3847 39.4802703857422 -109.797203063965
3848 39.767520904541 -109.81120300293
3849 40.0550117492676 -109.825401306152
3850 40.3427314758301 -109.839599609375
3851 40.6306686401367 -109.853996276855
3852 40.918830871582 -109.868598937988
3853 41.2071990966797 -109.88330078125
3854 41.4957695007324 -109.89820098877
3855 41.7845497131348 -109.913200378418
3856 42.0735092163086 -109.928398132324
3857 42.3626594543457 -109.943702697754
3858 42.6519889831543 -109.959197998047
3859 42.9414901733398 -109.974899291992
3860 43.2311706542969 -109.990699768066
3861 43.5209999084473 -110.006698608398
3862 43.8109893798828 -110.022903442383
3863 44.1011199951172 -110.039199829102
3864 44.3913993835449 -110.055702209473
3865 44.6818084716797 -110.072402954102
3866 44.972339630127 -110.089302062988
3867 45.2630004882812 -110.106399536133
3868 45.553768157959 -110.123596191406
3869 45.8446502685547 -110.141098022461
3870 46.1356315612793 -110.158699035645
3871 46.426700592041 -110.176597595215
3872 46.7178611755371 -110.194602966309
3873 47.009090423584 -110.212898254395
3874 47.3003997802734 -110.231399536133
3875 47.5917816162109 -110.25
3876 47.8832092285156 -110.268898010254
3877 48.174690246582 -110.28800201416
3878 48.4662208557129 -110.307403564453
3879 48.7577781677246 -110.327003479004
3919 31.563440322876 -109.12850189209
3920 31.8419704437256 -109.137901306152
3921 32.1208915710449 -109.147300720215
3922 32.4001808166504 -109.156799316406
3923 32.6798400878906 -109.166397094727
3924 32.9598693847656 -109.176002502441
3925 33.2402610778809 -109.18579864502
3926 33.5209999084473 -109.195701599121
3927 33.8021011352539 -109.205596923828
3928 34.0835494995117 -109.215599060059
3929 34.3653411865234 -109.225799560547
3930 34.6474609375 -109.236000061035
3931 34.9299201965332 -109.246299743652
3932 35.2126998901367 -109.256698608398
3933 35.4958190917969 -109.267196655273
3934 35.7792510986328 -109.277801513672
3935 36.0629806518555 -109.288497924805
3936 36.3470306396484 -109.299301147461
3937 36.6313705444336 -109.310203552246
3938 36.9160308837891 -109.321197509766
3939 37.2009696960449 -109.332298278809
3940 37.4861907958984 -109.34349822998
3941 37.7716903686523 -109.354797363281
3942 38.0574684143066 -109.366302490234
3943 38.3435211181641 -109.377799987793
3944 38.6298294067383 -109.389503479004
3945 38.9164009094238 -109.401298522949
3946 39.2032318115234 -109.413200378418
3947 39.4902992248535 -109.425201416016
3948 39.7776107788086 -109.437301635742
3949 40.0651588439941 -109.449501037598
3950 40.3529396057129 -109.461898803711
3951 40.640941619873 -109.474403381348
3952 40.9291496276855 -109.487098693848
3953 41.2175903320312 -109.499801635742
3954 41.5062217712402 -109.512702941895
3955 41.7950592041016 -109.525703430176
3956 42.0840797424316 -109.538902282715
3957 42.373291015625 -109.552200317383
3958 42.6626815795898 -109.56559753418
3959 42.9522590637207 -109.579200744629
3960 43.2419891357422 -109.592903137207
3961 43.5318908691406 -109.606796264648
3962 43.8219299316406 -109.620796203613
3963 44.1121292114258 -109.63500213623
3964 44.4024810791016 -109.649299621582
3965 44.6929588317871 -109.663803100586
3966 44.9835510253906 -109.678497314453
3967 45.2742805480957 -109.693298339844
3968 45.5651092529297 -109.708198547363
3969 45.8560600280762 -109.72339630127
3970 46.1471099853516 -109.738700866699
3971 46.4382514953613 -109.754096984863
3972 46.7294807434082 -109.769798278809
3973 47.0207786560059 -109.785598754883
3974 47.3121604919434 -109.801597595215
3975 47.6036109924316 -109.817802429199
3976 47.8951110839844 -109.834197998047
3977 48.1866607666016 -109.850799560547
3978 48.4782600402832 -109.867599487305
3979 48.7699012756348 -109.88459777832
4019 31.5707607269287 -108.801803588867
4020 31.8493309020996 -108.809700012207
4021 32.128288269043 -108.81770324707
4022 32.4076309204102 -108.825698852539
4023 32.687328338623 -108.83390045166
4024 32.967399597168 -108.842002868652
4025 33.2478294372559 -108.850303649902
4026 33.528621673584 -108.858703613281
4027 33.8097610473633 -108.86710357666
4028 34.0912590026855 -108.875602722168
4029 34.3730888366699 -108.884101867676
4030 34.6552581787109 -108.892799377441
4031 34.9377593994141 -108.901496887207
4032 35.220588684082 -108.910301208496
4033 35.5037498474121 -108.91919708252
4034 35.7872200012207 -108.928199768066
4035 36.0710105895996 -108.937202453613
4036 36.3550987243652 -108.946403503418
4037 36.6394882202148 -108.955596923828
4038 36.9241905212402 -108.964897155762
4039 37.2091789245605 -108.974296569824
4040 37.4944496154785 -108.98380279541
4041 37.7799911499023 -108.99340057373
4042 38.0658187866211 -109.00309753418
4043 38.351921081543 -109.012901306152
4044 38.6382789611816 -109.022796630859
4045 38.9249114990234 -109.032699584961
4046 39.2117805480957 -109.04280090332
4047 39.4989013671875 -109.053001403809
4048 39.7862586975098 -109.063201904297
4049 40.073860168457 -109.073600769043
4050 40.3616905212402 -109.084098815918
4051 40.6497383117676 -109.094703674316
4052 40.9380111694336 -109.105400085449
4053 41.226490020752 -109.116203308105
4054 41.5151786804199 -109.127098083496
4055 41.804069519043 -109.13809967041
4056 42.0931510925293 -109.149299621582
4057 42.3824081420898 -109.160499572754
4058 42.6718597412109 -109.171897888184
4059 42.9614791870117 -109.183403015137
4060 43.2512702941895 -109.194999694824
4061 43.5412216186523 -109.206802368164
4062 43.8313293457031 -109.218597412109
4063 44.1215782165527 -109.230598449707
4064 44.411979675293 -109.242797851562
4065 44.7025108337402 -109.254997253418
4066 44.9931716918945 -109.267402648926
4067 45.2839508056641 -109.279998779297
4068 45.5748405456543 -109.292602539062
4069 45.8658485412598 -109.30549621582
4070 46.1569595336914 -109.318397521973
4071 46.4481506347656 -109.331497192383
4072 46.7394409179688 -109.344802856445
4073 47.0308113098145 -109.358200073242
4074 47.3222503662109 -109.371696472168
4075 47.6137504577637 -109.385498046875
4076 47.9053192138672 -109.399299621582
4077 48.1969299316406 -109.413398742676
4078 48.4885902404785 -109.427597045898
4079 48.7802810668945 -109.442001342773
4119 31.5768604278564 -108.474998474121
4120 31.8554706573486 -108.481498718262
4121 32.1344604492188 -108.487998962402
4122 32.4138298034668 -108.494598388672
4123 32.6935691833496 -108.50129699707
4124 32.9736785888672 -108.508003234863
4125 33.254150390625 -108.514701843262
4126 33.534969329834 -108.521598815918
4127 33.8161506652832 -108.528503417969
4128 34.0976791381836 -108.535400390625
4129 34.3795509338379 -108.54239654541
4130 34.6617584228516 -108.549499511719
4131 34.9443016052246 -108.556701660156
4132 35.2271690368652 -108.563903808594
4133 35.5103607177734 -108.571098327637
4134 35.7938690185547 -108.578498840332
4135 36.0777015686035 -108.585899353027
4136 36.3618316650391 -108.593399047852
4137 36.6462593078613 -108.600997924805
4138 36.9309997558594 -108.608596801758
4139 37.2160186767578 -108.616302490234
4140 37.5013313293457 -108.624099731445
4141 37.7869186401367 -108.631896972656
4142 38.0727882385254 -108.639801025391
4143 38.3589286804199 -108.647903442383
4144 38.6453285217285 -108.655899047852
4145 38.931999206543 -108.664100646973
4146 39.2189102172852 -108.672302246094
4147 39.5060691833496 -108.680702209473
4148 39.7934799194336 -108.689102172852
4149 40.0811195373535 -108.697601318359
4150 40.3689918518066 -108.706199645996
4151 40.6570816040039 -108.714797973633
4152 40.9453887939453 -108.723602294922
4153 41.2339210510254 -108.732398986816
4154 41.5226516723633 -108.741401672363
4155 41.811580657959 -108.750396728516
4156 42.100700378418 -108.759498596191
4157 42.3900108337402 -108.768699645996
4158 42.679500579834 -108.77799987793
4159 42.9691696166992 -108.787498474121
4160 43.2590103149414 -108.796997070312
4161 43.5490112304688 -108.806602478027
4162 43.8391609191895 -108.816299438477
4163 44.129451751709 -108.826103210449
4164 44.4198989868164 -108.836097717285
4165 44.7104797363281 -108.846099853516
4166 45.0011901855469 -108.856300354004
4167 45.2920112609863 -108.866500854492
4168 45.582950592041 -108.876899719238
4169 45.8740081787109 -108.887397766113
4170 46.1651611328125 -108.898002624512
4171 46.4564094543457 -108.908798217773
4172 46.7477493286133 -108.91960144043
4173 47.0391693115234 -108.930603027344
4174 47.3306503295898 -108.941703796387
4175 47.6222114562988 -108.952903747559
4176 47.913818359375 -108.964302062988
4177 48.2054901123047 -108.975799560547
4178 48.497200012207 -108.987396240234
4179 48.7889518737793 -108.999198913574
4220 31.8603801727295 -108.153198242188
4221 32.1394004821777 -108.158302307129
4222 32.4188003540039 -108.163398742676
4223 32.6985702514648 -108.168601989746
4224 32.9787101745605 -108.173797607422
4225 33.2592010498047 -108.179100036621
4226 33.5400505065918 -108.18440246582
4227 33.8212585449219 -108.189796447754
4228 34.1028213500977 -108.195198059082
4229 34.3847198486328 -108.200698852539
4230 34.6669616699219 -108.206199645996
4231 34.9495315551758 -108.211700439453
4232 35.2324295043945 -108.217399597168
4233 35.5156517028809 -108.222999572754
4234 35.7991981506348 -108.228698730469
4235 36.0830497741699 -108.234497070312
4236 36.3672103881836 -108.240303039551
4237 36.6516799926758 -108.246200561523
4238 36.9364395141602 -108.252197265625
4239 37.2215003967285 -108.258201599121
4240 37.5068397521973 -108.264198303223
4241 37.7924690246582 -108.270301818848
4242 38.078369140625 -108.276496887207
4243 38.3645401000977 -108.282699584961
4244 38.6509704589844 -108.289001464844
4245 38.937671661377 -108.295402526855
4246 39.2246208190918 -108.301803588867
4247 39.5118103027344 -108.308296203613
4248 39.7992515563965 -108.314796447754
4249 40.0869293212891 -108.321403503418
4250 40.374828338623 -108.328102111816
4251 40.6629600524902 -108.334899902344
4252 40.951301574707 -108.341697692871
4253 41.2398681640625 -108.348602294922
4254 41.5286293029785 -108.355499267578
4255 41.8176002502441 -108.362602233887
4256 42.1067504882812 -108.369697570801
4257 42.3960990905762 -108.376800537109
4258 42.6856307983398 -108.384101867676
4259 42.9753303527832 -108.391403198242
4260 43.265209197998 -108.398803710938
4261 43.5552406311035 -108.406303405762
4262 43.8454208374023 -108.413902282715
4263 44.1357612609863 -108.421501159668
4264 44.4262390136719 -108.429298400879
4265 44.7168617248535 -108.437103271484
4266 45.0076103210449 -108.444999694824
4267 45.298469543457 -108.453002929688
4268 45.5894508361816 -108.461097717285
4269 45.8805389404297 -108.469200134277
4270 46.1717414855957 -108.477500915527
4271 46.4630317687988 -108.485900878906
4272 46.7543983459473 -108.494300842285
4273 47.0458602905273 -108.502899169922
4274 47.3373908996582 -108.511497497559
4275 47.628978729248 -108.520202636719
4276 47.9206390380859 -108.529098510742
4277 48.2123489379883 -108.53800201416
4278 48.5041007995605 -108.547096252441
4279 48.7958908081055 -108.556297302246
4320 31.864070892334 -107.824897766113
4321 32.1431083679199 -107.828498840332
4322 32.4225311279297 -107.83219909668
4323 32.702320098877 -107.835899353027
4324 32.982479095459 -107.839698791504
4325 33.2630004882812 -107.843399047852
4326 33.5438690185547 -107.847198486328
4327 33.8250999450684 -107.851097106934
4328 34.1066818237305 -107.85489654541
4329 34.3886108398438 -107.85880279541
4330 34.6708717346191 -107.862800598145
4331 34.9534606933594 -107.866798400879
4332 35.2363815307617 -107.870796203613
4333 35.5196304321289 -107.874801635742
4334 35.8031997680664 -107.878898620605
4335 36.0870704650879 -107.883102416992
4336 36.3712615966797 -107.887199401855
4337 36.6557388305664 -107.891403198242
4338 36.9405403137207 -107.895698547363
4339 37.2256202697754 -107.900001525879
4340 37.5109786987305 -107.904296875
4341 37.796630859375 -107.908699035645
4342 38.0825500488281 -107.913101196289
4343 38.3687515258789 -107.917602539062
4344 38.6552085876465 -107.922096252441
4345 38.9419288635254 -107.926597595215
4346 39.2289009094238 -107.931198120117
4347 39.5161209106445 -107.93579864502
4348 39.8035888671875 -107.940498352051
4349 40.0912895202637 -107.945297241211
4350 40.3792190551758 -107.949996948242
4351 40.6673698425293 -107.954902648926
4352 40.9557418823242 -107.959701538086
4353 41.2443313598633 -107.964698791504
4354 41.5331192016602 -107.969596862793
4355 41.8221206665039 -107.974700927734
4356 42.1113014221191 -107.979797363281
4357 42.4006690979004 -107.984901428223
4358 42.6902198791504 -107.990097045898
4359 42.9799613952637 -107.995300292969
4360 43.2698593139648 -108.000602722168
4361 43.5599212646484 -108.005996704102
4362 43.8501281738281 -108.01139831543
4363 44.1404991149902 -108.016899108887
4364 44.4310111999512 -108.022399902344
4365 44.7216491699219 -108.02799987793
4366 45.0124206542969 -108.033599853516
4367 45.3033218383789 -108.039398193359
4368 45.5943298339844 -108.045097351074
4369 45.8854484558105 -108.051002502441
4370 46.1766700744629 -108.056900024414
4371 46.4679908752441 -108.062896728516
4372 46.759391784668 -108.068901062012
4373 47.0508804321289 -108.074996948242
4374 47.3424415588379 -108.081199645996
4375 47.6340713500977 -108.087501525879
4376 47.9257507324219 -108.093803405762
4377 48.2174911499023 -108.100196838379
4378 48.5092697143555 -108.10669708252
4379 48.8010902404785 -108.113296508789
4420 31.8665294647217 -107.496597290039
4421 32.145580291748 -107.498802185059
4422 32.4250183105469 -107.500999450684
4423 32.7048301696777 -107.503196716309
4424 32.9850006103516 -107.505401611328
4425 33.2655296325684 -107.507698059082
4426 33.5464210510254 -107.51000213623
4427 33.8276596069336 -107.512298583984
4428 34.109260559082 -107.514602661133
4429 34.3912010192871 -107.516998291016
4430 34.6734809875488 -107.519401550293
4431 34.9560813903809 -107.521797180176
4432 35.2390213012695 -107.524200439453
4433 35.522289276123 -107.52660369873
4434 35.8058700561523 -107.529098510742
4435 36.0897598266602 -107.531600952148
4436 36.3739585876465 -107.534103393555
4437 36.6584587097168 -107.536598205566
4438 36.9432716369629 -107.539199829102
4439 37.2283706665039 -107.541801452637
4440 37.5137481689453 -107.544403076172
4441 37.7994117736816 -107.546997070312
4442 38.0853500366211 -107.549697875977
4443 38.3715591430664 -107.552299499512
4444 38.6580390930176 -107.555000305176
4445 38.9447784423828 -107.557800292969
4446 39.2317695617676 -107.560600280762
4447 39.5190010070801 -107.563301086426
4448 39.8064804077148 -107.566200256348
4449 40.0942001342773 -107.569000244141
4450 40.3821487426758 -107.571899414062
4451 40.6703186035156 -107.574798583984
4452 40.9587097167969 -107.577697753906
4453 41.2473106384277 -107.580703735352
4454 41.5361213684082 -107.583702087402
4455 41.8251304626465 -107.586700439453
4456 42.114330291748 -107.589797973633
4457 42.4037208557129 -107.592903137207
4458 42.6932907104492 -107.596000671387
4459 42.983039855957 -107.599197387695
4460 43.2729606628418 -107.60230255127
4461 43.5630416870117 -107.605598449707
4462 43.8532791137695 -107.60880279541
4463 44.1436614990234 -107.612098693848
4464 44.4341888427734 -107.615501403809
4465 44.7248497009277 -107.618797302246
4466 45.0156402587891 -107.622200012207
4467 45.3065605163574 -107.625701904297
4468 45.5975799560547 -107.629203796387
4469 45.888729095459 -107.632698059082
4470 46.1799697875977 -107.636199951172
4471 46.4713096618652 -107.639801025391
4472 46.7627296447754 -107.643501281738
4473 47.0542411804199 -107.647102355957
4474 47.3458213806152 -107.650901794434
4475 47.6374588012695 -107.654602050781
4476 47.9291687011719 -107.658401489258
4477 48.2209281921387 -107.662300109863
4478 48.5127296447754 -107.666198730469
4479 48.8045806884766 -107.670196533203
4520 31.867769241333 -107.168197631836
4521 32.1468315124512 -107.168899536133
4522 32.4262809753418 -107.169700622559
4523 32.7060890197754 -107.170402526855
4524 32.986270904541 -107.171203613281
4525 33.2668113708496 -107.171997070312
4526 33.5477104187012 -107.172798156738
4527 33.8289604187012 -107.173500061035
4528 34.1105613708496 -107.174301147461
4529 34.3925094604492 -107.175102233887
4530 34.6747894287109 -107.175903320312
4531 34.9574012756348 -107.176696777344
4532 35.240348815918 -107.177597045898
4533 35.5236206054688 -107.178398132324
4534 35.8072090148926 -107.17919921875
4535 36.0911102294922 -107.180099487305
4536 36.3753204345703 -107.18090057373
4537 36.6598281860352 -107.181800842285
4538 36.9446411132812 -107.182601928711
4539 37.2297515869141 -107.183502197266
4540 37.5151405334473 -107.18440246582
4541 37.8008117675781 -107.185302734375
4542 38.0867614746094 -107.18620300293
4543 38.3729782104492 -107.187103271484
4544 38.6594581604004 -107.188003540039
4545 38.9462089538574 -107.188903808594
4546 39.233211517334 -107.189903259277
4547 39.520450592041 -107.190803527832
4548 39.8079414367676 -107.191802978516
4549 40.0956611633301 -107.19270324707
4550 40.3836288452148 -107.193702697754
4551 40.6717987060547 -107.194702148438
4552 40.9602012634277 -107.195701599121
4553 41.2488098144531 -107.196701049805
4554 41.5376281738281 -107.197700500488
4555 41.8266487121582 -107.198699951172
4556 42.1158599853516 -107.199798583984
4557 42.4052581787109 -107.200798034668
4558 42.6948394775391 -107.20189666748
4559 42.9846000671387 -107.202903747559
4560 43.274528503418 -107.204002380371
4561 43.5646095275879 -107.205101013184
4562 43.8548583984375 -107.206199645996
4563 44.1452484130859 -107.207298278809
4564 44.435791015625 -107.208503723145
4565 44.7264595031738 -107.209602355957
4566 45.0172691345215 -107.210800170898
4567 45.3081893920898 -107.211898803711
4568 45.5992202758789 -107.213096618652
4569 45.890380859375 -107.214302062988
4570 46.1816291809082 -107.21549987793
4571 46.4729804992676 -107.216697692871
4572 46.7644081115723 -107.218002319336
4573 47.0559196472168 -107.219200134277
4574 47.3475189208984 -107.220497131348
4575 47.6391716003418 -107.221702575684
4576 47.9308891296387 -107.222999572754
4577 48.2226600646973 -107.224296569824
4578 48.5144691467285 -107.225700378418
4579 48.8063201904297 -107.226997375488
4620 31.8677806854248 -106.839797973633
4621 32.1468505859375 -106.83910369873
4622 32.4262886047363 -106.838401794434
4623 32.7061004638672 -106.837699890137
4624 32.9862785339355 -106.83699798584
4625 33.2668190002441 -106.836196899414
4626 33.547721862793 -106.835502624512
4627 33.828971862793 -106.834701538086
4628 34.1105804443359 -106.833999633789
4629 34.392520904541 -106.833198547363
4630 34.6748008728027 -106.832496643066
4631 34.9574203491211 -106.831703186035
4632 35.2403602600098 -106.830902099609
4633 35.5236396789551 -106.830101013184
4634 35.8072319030762 -106.829299926758
4635 36.0911293029785 -106.828498840332
4636 36.3753395080566 -106.827697753906
4637 36.659839630127 -106.82689666748
4638 36.9446601867676 -106.826103210449
4639 37.2297706604004 -106.825202941895
4640 37.5151596069336 -106.824401855469
4641 37.8008308410645 -106.823600769043
4642 38.0867691040039 -106.822700500488
4643 38.3730010986328 -106.821800231934
4644 38.659481048584 -106.820999145508
4645 38.946231842041 -106.820098876953
4646 39.2332191467285 -106.819198608398
4647 39.5204696655273 -106.818298339844
4648 39.8079605102539 -106.817398071289
4649 40.0956802368164 -106.816497802734
4650 40.3836402893066 -106.815498352051
4651 40.6718215942383 -106.814598083496
4652 40.9602203369141 -106.813598632812
4653 41.2488288879395 -106.812698364258
4654 41.5376510620117 -106.811698913574
4655 41.8266716003418 -106.810699462891
4656 42.1158790588379 -106.809799194336
4657 42.4052810668945 -106.808799743652
4658 42.6948585510254 -106.807800292969
4659 42.984619140625 -106.806701660156
4660 43.2745513916016 -106.805702209473
4661 43.5646286010742 -106.804702758789
4662 43.8548812866211 -106.803596496582
4663 44.1452713012695 -106.802597045898
4664 44.4358100891113 -106.801498413086
4665 44.7264785766602 -106.800399780273
4666 45.0172805786133 -106.799301147461
4667 45.3082008361816 -106.798202514648
4668 45.5992393493652 -106.797096252441
4669 45.8903999328613 -106.7958984375
4670 46.1816482543945 -106.794799804688
4671 46.4729995727539 -106.793601989746
4672 46.7644309997559 -106.79239654541
4673 47.0559501647949 -106.791297912598
4674 47.347541809082 -106.790100097656
4675 47.6391906738281 -106.788803100586
4676 47.930908203125 -106.78759765625
4677 48.2226791381836 -106.786399841309
4678 48.5144882202148 -106.785102844238
4679 48.8063507080078 -106.783798217773
4720 31.8665790557861 -106.511497497559
4721 32.1456298828125 -106.509300231934
4722 32.4250717163086 -106.507102966309
4723 32.7048683166504 -106.504898071289
4724 32.985050201416 -106.502700805664
4725 33.2655792236328 -106.500503540039
4726 33.5464706420898 -106.498199462891
4727 33.827709197998 -106.496002197266
4728 34.1093101501465 -106.493698120117
4729 34.3912506103516 -106.491401672363
4730 34.6735191345215 -106.488998413086
4731 34.9561309814453 -106.486701965332
4732 35.239070892334 -106.484298706055
4733 35.522331237793 -106.481903076172
4734 35.8059196472168 -106.479499816895
4735 36.0898094177246 -106.476997375488
4736 36.3740081787109 -106.474601745605
4737 36.6585083007812 -106.472099304199
4738 36.9433212280273 -106.469497680664
4739 37.2284202575684 -106.467002868652
4740 37.513801574707 -106.464401245117
4741 37.7994613647461 -106.461799621582
4742 38.0853996276855 -106.459197998047
4743 38.3716201782227 -106.456596374512
4744 38.658088684082 -106.453903198242
4745 38.9448318481445 -106.451202392578
4746 39.231819152832 -106.448501586914
4747 39.5190505981445 -106.44580078125
4748 39.8065414428711 -106.443000793457
4749 40.0942497253418 -106.440200805664
4750 40.3821983337402 -106.437400817871
4751 40.6703681945801 -106.434501647949
4752 40.9587593078613 -106.431602478027
4753 41.247371673584 -106.428703308105
4754 41.5361709594727 -106.42569732666
4755 41.8251914978027 -106.422798156738
4756 42.1143913269043 -106.419799804688
4757 42.4037818908691 -106.416702270508
4758 42.6933517456055 -106.413597106934
4759 42.9831008911133 -106.410499572754
4760 43.273021697998 -106.407402038574
4761 43.5630989074707 -106.404197692871
4762 43.853328704834 -106.401000976562
4763 44.1437110900879 -106.397796630859
4764 44.4342498779297 -106.394500732422
4765 44.724910736084 -106.39119720459
4766 45.0157012939453 -106.387802124023
4767 45.3066101074219 -106.384498596191
4768 45.5976409912109 -106.380996704102
4769 45.8887901306152 -106.377601623535
4770 46.1800308227539 -106.374099731445
4771 46.4713706970215 -106.370498657227
4772 46.7627906799316 -106.366897583008
4773 47.0542984008789 -106.363296508789
4774 47.3458786010742 -106.359703063965
4775 47.6375312805176 -106.355903625488
4776 47.9292297363281 -106.352203369141
4777 48.2209892272949 -106.34839630127
4778 48.5127906799316 -106.344596862793
4779 48.8046417236328 -106.340698242188
4819 31.5854797363281 -106.186698913574
4820 31.8641395568848 -106.183097839355
4821 32.143180847168 -106.179496765137
4822 32.4226112365723 -106.175903320312
4823 32.7024002075195 -106.172203063965
4824 32.9825592041016 -106.168502807617
4825 33.263069152832 -106.16480255127
4826 33.5439491271973 -106.161003112793
4827 33.8251800537109 -106.157203674316
4828 34.1067581176758 -106.153396606445
4829 34.3886909484863 -106.14949798584
4830 34.6709403991699 -106.145599365234
4831 34.953540802002 -106.141700744629
4832 35.2364616394043 -106.137702941895
4833 35.5197105407715 -106.133697509766
4834 35.803279876709 -106.129600524902
4835 36.0871505737305 -106.125503540039
4836 36.3713417053223 -106.121398925781
4837 36.6558303833008 -106.117202758789
4838 36.9406204223633 -106.112998962402
4839 37.225700378418 -106.10880279541
4840 37.5110702514648 -106.104499816895
4841 37.7967109680176 -106.100196838379
4842 38.0826416015625 -106.095802307129
4843 38.368839263916 -106.091400146484
4844 38.6552886962891 -106.086898803711
4845 38.9420204162598 -106.082397460938
4846 39.2289886474609 -106.077903747559
4847 39.5162086486816 -106.073303222656
4848 39.8036804199219 -106.068603515625
4849 40.0913696289062 -106.063903808594
4850 40.3793106079102 -106.059196472168
4851 40.6674613952637 -106.054397583008
4852 40.9558296203613 -106.049598693848
4853 41.2444190979004 -106.044700622559
4854 41.5332107543945 -106.03980255127
4855 41.822208404541 -106.034797668457
4856 42.1113891601562 -106.029800415039
4857 42.4007606506348 -106.024696350098
4858 42.6903190612793 -106.019599914551
4859 42.9800491333008 -106.01439666748
4860 43.2699508666992 -106.009101867676
4861 43.5600090026855 -106.003799438477
4862 43.8502311706543 -105.998497009277
4863 44.1405906677246 -105.99299621582
4864 44.4310989379883 -105.987503051758
4865 44.7217483520508 -105.982002258301
4866 45.0125198364258 -105.976402282715
4867 45.3034210205078 -105.970703125
4868 45.5944290161133 -105.964996337891
4869 45.8855514526367 -105.959197998047
4870 46.1767692565918 -105.953399658203
4871 46.468090057373 -105.94750213623
4872 46.7594909667969 -105.941497802734
4873 47.0509796142578 -105.935401916504
4874 47.3425407409668 -105.929298400879
4875 47.6341705322266 -105.92310333252
4876 47.9258499145508 -105.916801452637
4877 48.2175903320312 -105.910499572754
4878 48.5093803405762 -105.904098510742
4879 48.8012008666992 -105.897598266602
4918 31.3035793304443 -105.864799499512
4919 31.5818405151367 -105.859802246094
4920 31.8604793548584 -105.854797363281
4921 32.1394996643066 -105.849800109863
4922 32.4189109802246 -105.844703674316
4923 32.6986694335938 -105.839500427246
4924 32.9788093566895 -105.834297180176
4925 33.2593116760254 -105.8291015625
4926 33.5401611328125 -105.823799133301
4927 33.8213691711426 -105.818496704102
4928 34.1029281616211 -105.813102722168
4929 34.3848304748535 -105.80770111084
4930 34.6670684814453 -105.802200317383
4931 34.9496383666992 -105.796699523926
